false,2026-04-30 11:28:12.411443,48,2026-04-30 11:28:12.411443,https://jobs.techstars.com/companies/boxes-4-0-devices-2/jobs/76482766-fp-a-commercial-controller-controleur-de-gestion-commercial#content,BOxES 4.0 Devices,"Saint-Ouen, France",FP&A Commercial Controller / Contrôleur de Gestion commercial
false,2026-04-30 11:28:12.413018,49,2026-04-30 11:28:12.413018,https://jobs.techstars.com/companies/korapay-technologies-2-86bca1ce-cce6-468e-bff0-63ca7cd63643/jobs/76462463-performance-marketing-specialist#content,Korapay Technologies,"Lagos, Nigeria",Performance Marketing Specialist
false,2026-04-30 11:28:12.414054,50,2026-04-30 11:28:12.414054,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510712-student-jobs-summer-entry-level#content,Rivalia Chemical Co.,"Imlay City, MI, USA",Student Jobs (Summer Entry Level)
false,2026-04-30 11:28:12.415603,51,2026-04-30 11:28:12.415603,https://jobs.techstars.com/companies/hackajob/jobs/76665595-senior-data-engineer-operations-engineering#content,Hackajob,"",(Senior) Data Engineer - Operations & Engineering
false,2026-04-30 11:28:12.416631,52,2026-04-30 11:28:12.416631,https://jobs.techstars.com/companies/photocert/jobs/76586442-account-manager-charlotte-surrounding-areas#content,Photocert,"Florida, USA",Account Manager - Charlotte & Surrounding Areas
false,2026-04-30 11:28:12.418182,53,2026-04-30 11:28:12.418182,https://jobs.techstars.com/companies/zipline/jobs/76601232-recruiting-coordinator-intern#content,Zipline,"kigali, rwanda",Recruiting Coordinator Intern
false,2026-04-30 11:28:12.419223,54,2026-04-30 11:28:12.419223,https://jobs.techstars.com/companies/zipline/jobs/76394712-field-sales-representative-contract#content,Zipline,"Fort Worth, TX, USA",Field Sales Representative (Contract)
false,2026-04-30 11:28:12.420809,55,2026-04-30 11:28:12.420809,https://vanhack.com/job/11844?utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,VanHack,"San Francisco, CA, USA","Senior Mobile SDK Engineer - LATAM, SA"
false,2026-04-30 11:28:12.421850,56,2026-04-30 11:28:12.421850,https://jobs.techstars.com/companies/hydrosat/jobs/76519806-hr-admin-office-coordinator#content,Hydrosat,"Luxembourg City, Luxembourg",HR Admin & Office Coordinator
false,2026-04-30 11:28:12.422886,57,2026-04-30 11:28:12.422886,https://jobs.techstars.com/companies/hydrosat/jobs/76720274-hr-admin-office-coordinator#content,Hydrosat,"Luxembourg City, Luxembourg",HR Admin & Office Coordinator
false,2026-04-30 11:28:12.424442,58,2026-04-30 11:28:12.424442,https://jobs.techstars.com/companies/cerpro/jobs/76741094-founders-associate-m-w-d#content,CERPRO,"Berlin, Germany",Founders Associate (m/w/d)
false,2026-04-30 11:28:12.425485,59,2026-04-30 11:28:12.425485,https://jobs.techstars.com/companies/cledara/jobs/76597354-finance-manager#content,Cledara,"Barcelona, Spain",Finance Manager
false,2026-04-30 11:28:12.427640,60,2026-04-30 11:28:12.427640,https://apply.workable.com/j/2DEFF2A626?utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,Timehop,"",Senior Project Manager
false,2026-04-30 11:28:12.429749,61,2026-04-30 11:28:12.429749,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510742-maintenance-team-leader#content,Rivalia Chemical Co.,"Oakdale, CA, USA",Maintenance Team Leader
false,2026-04-30 11:28:12.431832,62,2026-04-30 11:28:12.431832,https://jobs.techstars.com/companies/nimblemind-ai/jobs/76457346-application-support-engineer-inewremote#content,Nimblemind.ai,United States,Application Support Engineer INewRemote
false,2026-04-30 11:28:12.433403,63,2026-04-30 11:28:12.433403,https://jobs.techstars.com/companies/docstation/jobs/76485593-customer-support-representative#content,DocStation,"Austin, TX, USA",Customer Support Representative
false,2026-04-30 11:28:12.435511,64,2026-04-30 11:28:12.436026,https://jobs.techstars.com/companies/westcott-multimedia/jobs/76423530-customer-care-expert-spanish-market#content,Westcott Multimedia,"Dublin, Ireland",Customer Care Expert - Spanish Market
false,2026-04-30 11:28:12.438630,65,2026-04-30 11:28:12.438630,https://jobs.techstars.com/companies/offe-market/jobs/76524814-buyer-merchandise-manager#content,offe market,"Los Angeles, CA, USA",Buyer / Merchandise Manager
false,2026-04-30 11:28:12.440219,66,2026-04-30 11:28:12.440219,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510744-meat-processing-expert#content,Rivalia Chemical Co.,"Russellville, AR, USA",Meat Processing Expert
false,2026-04-30 11:28:12.441308,67,2026-04-30 11:28:12.441308,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510732-maintenance-technician-3rd-shift#content,Rivalia Chemical Co.,"Lincoln, NE, USA",Maintenance Technician - 3rd Shift
false,2026-04-30 11:28:12.442973,68,2026-04-30 11:28:12.442973,https://jobs.techstars.com/companies/synack/jobs/76628044-senior-software-engineer#content,Synack,"",Senior Software Engineer
false,2026-04-30 11:28:12.444015,69,2026-04-30 11:28:12.444015,https://jobs.techstars.com/companies/praxispro-ai/jobs/76729755-director-of-product#content,PraxisPro AI,"New York Metropolitan Area, USA",Director of Product
false,2026-04-30 11:28:12.445604,70,2026-04-30 11:28:12.445604,https://jobs.techstars.com/companies/skopenow/jobs/76425657-quality-assurance-analyst#content,Skopenow,United States,Quality Assurance Analyst
false,2026-04-30 11:28:12.452702,71,2026-04-30 11:28:12.452702,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510741-smokehouse-specialist-3rd-shift#content,Rivalia Chemical Co.,"Macomb, MI, USA",Smokehouse Specialist - 3rd Shift
false,2026-04-30 11:28:12.454338,72,2026-04-30 11:28:12.454338,https://jobs.techstars.com/companies/proxi-2-f04a9e9e-bd66-4a92-aa4b-afce6ad991b0/jobs/76492835-firstmark-customer-service-representative-start-june-1st#content,Proxi,"Brownsville, TX, USA",Firstmark Customer Service Representative - START June 1st
false,2026-04-30 11:28:12.455389,73,2026-04-30 11:28:12.455389,https://jobs.techstars.com/companies/orbit-fab-2-4375b029-69ac-48c8-a92b-980ad3df9d26/jobs/76414129-uk-orbital-refuelling-design-engineering-intern#content,Orbit Fab,"harwell, didcot ox11, uk",UK - Orbital Refuelling Design Engineering Intern
false,2026-04-30 11:28:12.457015,74,2026-04-30 11:28:12.457015,https://jobs.techstars.com/companies/testlio/jobs/76564744-freelance-software-tester-remote-in-virginia#content,Testlio,"",Freelance Software Tester (Remote in Virginia)
false,2026-04-30 11:28:12.458585,75,2026-04-30 11:28:12.458585,https://www.paycomonline.net/v4/ats/web.php/portal/EFB6DEFFC727A2FC82DD4522CB84EA1D/jobs/200624?utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,AirShare,"",Managed and Charter Billing Associate
